created_at,entry_id,Temperature,RH Humidity,Usable Light Index,Atmosphere hPa,Voltage Charge,was_interpolated
2025-03-20 11:02:12+00:00,3244415,23,66,0,1005,12.34,False
2025-03-20 11:02:42+00:00,3244416,23,66,0,1005,12.37,False
2025-03-20 11:03:13+00:00,3244417,23,66,0,1005,12.44,False
2025-03-20 11:03:43+00:00,3244418,23,66,0,1005,12.41,False
2025-03-20 11:04:14+00:00,3244419,23,66,0,1005,12.37,False
2025-03-20 11:04:44+00:00,3244420,23,66,0,1005,12.34,False
2025-03-20 11:05:15+00:00,3244421,23,65,0,1005,12.37,False
2025-03-20 11:05:45+00:00,3244422,23,65,0,1005,12.41,False
2025-03-20 11:06:16+00:00,3244423,23,65,0,1005,12.34,False
2025-03-20 11:06:46+00:00,3244424,23,65,0,1005,12.41,False
2025-03-20 11:07:17+00:00,3244425,23,65,0,1005,12.41,False
2025-03-20 11:07:47+00:00,3244426,23,65,0,1005,12.34,False
2025-03-20 11:08:18+00:00,3244427,23,65,0,1005,12.34,False
2025-03-20 11:08:48+00:00,3244428,23,65,0,1005,12.34,False
2025-03-20 11:09:19+00:00,3244429,23,65,0,1005,12.41,False
2025-03-20 11:09:49+00:00,3244430,23,65,0,1005,12.34,False
2025-03-20 11:10:20+00:00,3244431,23,64,0,1005,12.34,False
2025-03-20 11:10:50+00:00,3244432,23,64,0,1005,12.47,False
2025-03-20 11:11:21+00:00,3244433,23,65,0,1005,12.34,False
2025-03-20 11:11:51+00:00,3244434,23,65,0,1005,12.44,False
2025-03-20 11:12:22+00:00,3244435,23,64,0,1005,12.34,False
2025-03-20 11:12:52+00:00,3244436,23,64,0,1005,12.41,False
2025-03-20 11:13:23+00:00,3244437,23,64,0,1005,12.37,False
2025-03-20 11:13:53+00:00,3244438,23,64,0,1005,12.37,False
2025-03-20 11:14:24+00:00,3244439,23,64,0,1005,12.34,False
2025-03-20 11:14:54+00:00,3244440,23,64,0,1005,12.37,False
2025-03-20 11:15:25+00:00,3244441,23,64,0,1005,12.37,False
2025-03-20 11:15:55+00:00,3244442,23,64,0,1005,12.44,False
2025-03-20 11:16:26+00:00,3244443,23,64,0,1005,12.34,False
2025-03-20 11:16:56+00:00,3244444,23,64,0,1005,12.37,False
2025-03-20 11:17:27+00:00,3244445,23,64,0,1005,12.34,False
2025-03-20 11:17:57+00:00,3244446,23,64,0,1005,12.34,False
2025-03-20 11:18:28+00:00,3244447,23,64,0,1005,12.37,False
2025-03-20 11:18:58+00:00,3244448,23,64,0,1005,12.37,False
2025-03-20 11:19:29+00:00,3244449,23,64,0,1005,12.41,False
2025-03-20 11:19:59+00:00,3244450,23,63,0,1005,12.34,False
2025-03-20 11:20:30+00:00,3244451,23,63,0,1005,12.44,False
2025-03-20 11:21:00+00:00,3244452,23,63,0,1005,12.44,False
2025-03-20 11:21:31+00:00,3244453,23,63,0,1005,12.37,False
2025-03-20 11:22:01+00:00,3244454,23,63,0,1005,12.37,False
2025-03-20 11:22:31+00:00,3244455,23,63,0,1005,12.34,False
2025-03-20 11:23:02+00:00,3244456,23,63,0,1005,12.37,False
2025-03-20 11:23:32+00:00,3244457,23,63,0,1005,12.37,False
2025-03-20 11:24:03+00:00,3244458,23,63,0,1005,12.34,False
2025-03-20 11:24:34+00:00,3244459,23,62,0,1005,12.37,False
2025-03-20 11:25:04+00:00,3244460,23,62,0,1005,12.34,False
2025-03-20 11:25:35+00:00,3244461,23,62,0,1005,12.34,False
2025-03-20 11:26:05+00:00,3244462,23,62,0,1005,12.37,False
2025-03-20 11:26:35+00:00,3244463,23,62,0,1005,12.41,False
2025-03-20 11:27:06+00:00,3244464,23,62,0,1006,12.41,False
2025-03-20 11:27:37+00:00,3244465,23,61,0,1006,12.41,False
2025-03-20 11:28:07+00:00,3244466,23,61,0,1006,12.34,False
2025-03-20 11:28:37+00:00,3244467,23,61,0,1006,12.34,False
2025-03-20 11:29:08+00:00,3244468,23,61,0,1005,12.37,False
2025-03-20 11:29:38+00:00,3244469,23,61,0,1005,12.41,False
2025-03-20 11:30:09+00:00,3244470,23,61,0,1005,12.34,False
2025-03-20 11:30:39+00:00,3244471,23,61,0,1005,12.34,False
2025-03-20 11:31:10+00:00,3244472,23,60,0,1005,12.34,False
2025-03-20 11:31:41+00:00,3244473,23,60,0,1005,12.37,False
2025-03-20 11:32:11+00:00,3244474,23,60,0,1005,12.34,False
2025-03-20 11:32:41+00:00,3244475,23,60,0,1005,12.34,False
2025-03-20 11:33:12+00:00,3244476,23,60,0,1005,12.34,False
2025-03-20 11:33:42+00:00,3244477,23,60,0,1005,12.34,False
2025-03-20 11:34:13+00:00,3244478,23,60,0,1005,12.37,False
2025-03-20 11:34:43+00:00,3244479,23,60,0,1005,12.34,False
2025-03-20 11:35:14+00:00,3244480,23,59,0,1005,12.34,False
2025-03-20 11:35:44+00:00,3244481,23,59,0,1005,12.44,False
2025-03-20 11:36:15+00:00,3244482,23,59,0,1005,12.44,False
2025-03-20 11:36:45+00:00,3244483,23,59,0,1005,12.34,False
2025-03-20 11:37:15+00:00,3244484,23,59,0,1005,12.34,False
2025-03-20 11:37:46+00:00,3244485,23,59,0,1005,12.34,False
2025-03-20 11:38:17+00:00,3244486,23,59,0,1005,12.41,False
2025-03-20 11:38:47+00:00,3244487,23,59,0,1005,12.34,False
2025-03-20 11:39:18+00:00,3244488,23,59,0,1005,12.34,False
2025-03-20 11:39:48+00:00,3244489,23,59,0,1005,12.34,False
2025-03-20 11:40:18+00:00,3244490,23,59,0,1005,12.37,False
2025-03-20 11:40:49+00:00,3244491,23,59,0,1005,12.37,False
2025-03-20 11:41:19+00:00,3244492,23,59,0,1005,12.44,False
2025-03-20 11:41:50+00:00,3244493,23,58,0,1005,12.34,False
2025-03-20 11:42:20+00:00,3244494,23,58,0,1005,12.34,False
2025-03-20 11:42:51+00:00,3244495,23,58,0,1005,12.34,False
2025-03-20 11:43:21+00:00,3244496,23,58,0,1005,12.34,False
2025-03-20 11:43:52+00:00,3244497,23,58,0,1005,12.47,False
2025-03-20 11:44:22+00:00,3244498,23,58,0,1005,12.41,False
2025-03-20 11:44:53+00:00,3244499,23,58,0,1005,12.37,False
2025-03-20 11:45:23+00:00,3244500,23,57,0,1005,12.34,False
2025-03-20 11:45:54+00:00,3244501,23,57,0,1005,12.37,False
2025-03-20 11:46:24+00:00,3244502,23,57,0,1005,12.37,False
2025-03-20 11:46:55+00:00,3244503,23,57,0,1005,12.41,False
2025-03-20 11:47:25+00:00,3244504,23,57,0,1005,12.37,False
2025-03-20 11:47:56+00:00,3244505,23,57,0,1005,12.34,False
2025-03-20 11:48:26+00:00,3244506,23,57,0,1005,12.34,False
2025-03-20 11:48:57+00:00,3244507,23,57,0,1005,12.34,False
2025-03-20 11:49:27+00:00,3244508,23,57,0,1005,12.34,False
2025-03-20 11:49:58+00:00,3244509,23,57,0,1005,12.44,False
2025-03-20 11:50:28+00:00,3244510,23,56,0,1005,12.44,False
2025-03-20 11:50:59+00:00,3244511,23,56,0,1005,12.37,False
2025-03-20 11:51:29+00:00,3244512,23,56,0,1005,12.34,False
2025-03-20 11:52:00+00:00,3244513,23,56,0,1005,12.37,False
2025-03-20 11:52:30+00:00,3244514,23,56,0,1005,12.34,False
2025-03-20 11:53:01+00:00,3244515,23,56,0,1005,12.34,False
2025-03-20 11:53:31+00:00,3244516,23,56,0,1005,12.41,False
2025-03-20 11:54:02+00:00,3244517,23,55,0,1005,12.34,False
2025-03-20 11:54:32+00:00,3244518,23,55,0,1005,12.34,False
2025-03-20 11:55:03+00:00,3244519,23,55,0,1005,12.34,False
2025-03-20 11:55:34+00:00,3244520,23,55,0,1005,12.44,False
2025-03-20 11:56:05+00:00,3244521,23,55,0,1005,12.34,False
2025-03-20 11:56:35+00:00,3244522,23,55,0,1005,12.34,False
2025-03-20 11:57:05+00:00,3244523,23,55,0,1005,12.37,False
2025-03-20 11:57:36+00:00,3244524,23,55,0,1005,12.44,False
2025-03-20 11:58:06+00:00,3244525,23,55,0,1005,12.34,False
2025-03-20 11:58:36+00:00,3244526,23,55,0,1005,12.44,False
2025-03-20 11:59:07+00:00,3244527,23,55,0,1005,12.34,False
2025-03-20 11:59:37+00:00,3244528,23,55,0,1005,12.34,False
2025-03-20 12:00:08+00:00,3244529,23,54,0,1006,12.34,False
2025-03-20 12:00:38+00:00,3244530,23,54,0,1006,12.34,False
2025-03-20 12:01:09+00:00,3244531,23,54,0,1006,12.44,False
2025-03-20 12:01:39+00:00,3244532,23,54,0,1006,12.37,False
2025-03-20 12:02:10+00:00,3244533,23,54,0,1006,12.37,False
2025-03-20 12:02:40+00:00,3244534,23,54,0,1006,12.44,False
2025-03-20 12:03:11+00:00,3244535,23,54,0,1006,12.34,False
2025-03-20 12:03:41+00:00,3244536,23,54,0,1006,12.37,False
2025-03-20 12:04:12+00:00,3244537,23,53,0,1006,12.37,False
2025-03-20 12:04:42+00:00,3244538,23,53,0,1006,12.34,False
2025-03-20 12:05:13+00:00,3244539,23,53,0,1006,12.34,False
2025-03-20 12:05:43+00:00,3244540,23,53,0,1006,12.34,False
2025-03-20 12:06:14+00:00,3244541,23,53,0,1006,12.37,False
2025-03-20 12:06:44+00:00,3244542,23,53,0,1006,12.34,False
2025-03-20 12:07:15+00:00,3244543,23,53,0,1005,12.37,False
2025-03-20 12:07:45+00:00,3244544,23,52,0,1005,12.34,False
2025-03-20 12:08:16+00:00,3244545,23,52,0,1005,12.34,False
2025-03-20 12:08:46+00:00,3244546,23,52,0,1005,12.34,False
2025-03-20 12:09:17+00:00,3244547,23,52,0,1005,12.34,False
2025-03-20 12:09:47+00:00,3244548,23,51,0,1005,12.34,False
2025-03-20 12:10:18+00:00,3244549,23,51,0,1005,12.41,False
2025-03-20 12:10:48+00:00,3244550,23,51,0,1005,12.34,False
2025-03-20 12:11:18+00:00,3244551,23,51,0,1005,12.37,False
2025-03-20 12:11:49+00:00,3244552,23,51,0,1005,12.34,False
2025-03-20 12:12:19+00:00,3244553,23,51,0,1005,12.34,False
2025-03-20 12:12:50+00:00,3244554,23,51,0,1005,12.37,False
2025-03-20 12:13:20+00:00,3244555,23,51,0,1005,12.37,False
2025-03-20 12:13:51+00:00,3244556,23,51,0,1005,12.34,False
2025-03-20 12:14:21+00:00,3244557,23,50,0,1006,12.37,False
2025-03-20 12:14:52+00:00,3244558,23,50,0,1005,12.37,False
2025-03-20 12:15:22+00:00,3244559,23,50,0,1005,12.34,False
2025-03-20 12:15:53+00:00,3244560,23,50,0,1006,12.34,False
2025-03-20 12:16:23+00:00,3244561,23,50,0,1006,12.37,False
2025-03-20 12:16:54+00:00,3244562,23,50,0,1006,12.34,False
2025-03-20 12:17:24+00:00,3244563,23,50,0,1006,12.44,False
2025-03-20 12:17:54+00:00,3244564,23,49,0,1006,12.34,False
2025-03-20 12:18:25+00:00,3244565,23,49,0,1006,12.34,False
2025-03-20 12:18:55+00:00,3244566,23,48,0,1005,12.34,False
2025-03-20 12:19:26+00:00,3244567,23,48,0,1005,12.44,False
2025-03-20 12:19:56+00:00,3244568,23,48,0,1005,12.44,False
2025-03-20 12:20:27+00:00,3244569,23,48,0,1005,12.34,False
2025-03-20 12:20:57+00:00,3244570,23,48,0,1005,12.44,False
2025-03-20 12:21:28+00:00,3244571,23,48,0,1005,12.34,False
2025-03-20 12:21:59+00:00,3244572,23,48,0,1006,12.34,False
2025-03-20 12:22:29+00:00,3244573,23,48,0,1006,12.44,False
2025-03-20 12:22:59+00:00,3244574,23,48,0,1006,12.44,False
2025-03-20 12:23:30+00:00,3244575,23,48,0,1006,12.41,False
2025-03-20 12:24:00+00:00,3244576,23,48,0,1006,12.34,False
2025-03-20 12:24:31+00:00,3244577,23,47,0,1006,12.37,False
2025-03-20 12:25:01+00:00,3244578,23,47,0,1006,12.34,False
2025-03-20 12:25:32+00:00,3244579,23,47,0,1006,12.34,False
2025-03-20 12:26:02+00:00,3244580,23,47,0,1006,12.37,False
2025-03-20 12:26:33+00:00,3244581,23,47,0,1006,12.34,False
2025-03-20 12:27:03+00:00,3244582,23,47,0,1006,12.34,False
2025-03-20 12:27:34+00:00,3244583,23,46,0,1006,12.34,False
2025-03-20 12:28:04+00:00,3244584,23,46,0,1006,12.34,False
2025-03-20 12:28:35+00:00,3244585,23,46,0,1006,12.34,False
2025-03-20 12:29:05+00:00,3244586,23,46,0,1006,12.41,False
2025-03-20 12:29:36+00:00,3244587,23,46,0,1006,12.34,False
2025-03-20 12:30:06+00:00,3244588,23,46,0,1006,12.44,False
2025-03-20 12:30:37+00:00,3244589,23,45,0,1006,12.34,False
2025-03-20 12:31:07+00:00,3244590,23,45,0,1006,12.34,False
2025-03-20 12:31:38+00:00,3244591,23,45,0,1006,12.34,False
2025-03-20 12:32:08+00:00,3244592,23,45,0,1006,12.41,False
2025-03-20 12:32:39+00:00,3244593,23,45,0,1006,12.34,False
2025-03-20 12:33:09+00:00,3244594,23,45,0,1006,12.34,False
2025-03-20 12:33:40+00:00,3244595,23,45,0,1006,12.37,False
2025-03-20 12:34:10+00:00,3244596,23,45,0,1006,12.34,False
2025-03-20 12:34:41+00:00,3244597,23,45,0,1006,12.34,False
2025-03-20 12:35:11+00:00,3244598,23,45,0,1006,12.34,False
2025-03-20 12:35:42+00:00,3244599,23,45,0,1006,12.34,False
2025-03-20 12:36:12+00:00,3244600,23,44,0,1005,12.34,False
2025-03-20 12:36:43+00:00,3244601,23,44,0,1006,12.37,False
2025-03-20 12:37:13+00:00,3244602,23,44,0,1005,12.34,False
2025-03-20 12:37:44+00:00,3244603,23,44,0,1005,12.34,False
2025-03-20 12:38:14+00:00,3244604,23,44,0,1005,12.34,False
2025-03-20 12:38:45+00:00,3244605,23,44,0,1005,12.34,False
2025-03-20 12:39:15+00:00,3244606,23,44,0,1006,12.34,False
2025-03-20 12:39:46+00:00,3244607,23,44,0,1006,12.34,False
2025-03-20 12:40:16+00:00,3244608,23,44,0,1006,12.41,False
2025-03-20 12:40:47+00:00,3244609,23,44,0,1006,12.34,False
2025-03-20 12:41:17+00:00,3244610,23,44,0,1006,12.41,False
2025-03-20 12:41:48+00:00,3244611,23,44,0,1006,12.34,False
2025-03-20 12:42:18+00:00,3244612,23,44,0,1006,12.34,False
2025-03-20 12:42:49+00:00,3244613,23,44,0,1006,12.34,False
2025-03-20 12:43:19+00:00,3244614,23,44,0,1006,12.34,False
2025-03-20 12:43:50+00:00,3244615,23,44,0,1006,12.34,False
2025-03-20 12:44:20+00:00,3244616,23,44,0,1006,12.34,False
2025-03-20 12:44:51+00:00,3244617,23,44,0,1006,12.34,False
2025-03-20 12:45:24+00:00,3244618,23,44,0,1006,12.34,False
2025-03-20 12:45:55+00:00,3244619,23,44,0,1006,12.37,False
2025-03-20 12:46:26+00:00,3244620,23,44,0,1006,12.37,False
2025-03-20 12:46:56+00:00,3244621,23,43,0,1006,12.37,False
2025-03-20 12:47:27+00:00,3244622,23,43,0,1006,12.34,False
2025-03-20 12:47:58+00:00,3244623,23,43,0,1006,12.34,False
2025-03-20 12:48:30+00:00,3244624,23,43,0,1006,12.34,False
2025-03-20 12:49:01+00:00,3244625,23,43,0,1006,12.34,False
2025-03-20 12:49:31+00:00,3244626,23,43,0,1006,12.34,False
2025-03-20 12:50:02+00:00,3244627,23,43,0,1006,12.34,False
2025-03-20 12:51:09+00:00,3244628,23,43,0,1006,12.34,False
2025-03-20 12:51:39+00:00,3244629,23,43,0,1006,12.34,False
2025-03-20 12:52:11+00:00,3244630,23,43,0,1006,12.44,False
2025-03-20 12:52:41+00:00,3244631,23,43,0,1006,12.34,False
2025-03-20 12:53:11+00:00,3244632,23,43,0,1006,12.34,False
2025-03-20 12:53:41+00:00,3244633,23,43,0,1006,12.44,False
2025-03-20 12:54:12+00:00,3244634,23,43,0,1006,12.34,False
2025-03-20 12:54:42+00:00,3244635,23,43,0,1006,12.34,False
2025-03-20 12:55:13+00:00,3244636,23,43,0,1006,12.34,False
2025-03-20 12:55:43+00:00,3244637,22,43,0,1006,12.37,False
2025-03-20 12:56:14+00:00,3244638,22,43,0,1006,12.41,False
2025-03-20 12:56:44+00:00,3244639,22,43,0,1006,12.34,False
2025-03-20 12:57:15+00:00,3244640,22,43,0,1006,12.41,False
2025-03-20 12:57:45+00:00,3244641,22,43,0,1006,12.34,False
2025-03-20 12:58:16+00:00,3244642,22,43,0,1006,12.34,False
2025-03-20 12:58:46+00:00,3244643,22,43,0,1006,12.34,False
2025-03-20 12:59:17+00:00,3244644,22,43,0,1006,12.34,False
2025-03-20 12:59:47+00:00,3244645,22,43,0,1006,12.34,False
2025-03-20 13:00:18+00:00,3244646,22,43,0,1006,12.34,False
2025-03-20 13:00:48+00:00,3244647,22,43,0,1006,12.44,False
2025-03-20 13:01:19+00:00,3244648,22,43,0,1006,12.41,False
2025-03-20 13:01:49+00:00,3244649,22,43,0,1006,12.37,False
2025-03-20 13:02:20+00:00,3244650,22,43,0,1006,12.34,False
2025-03-20 13:02:50+00:00,3244651,22,43,0,1006,12.34,False
2025-03-20 13:03:20+00:00,3244652,22,43,0,1006,12.47,False
2025-03-20 13:03:51+00:00,3244653,22,43,0,1006,12.34,False
2025-03-20 13:04:21+00:00,3244654,22,43,0,1006,12.37,False
2025-03-20 13:04:52+00:00,3244655,22,43,0,1006,12.41,False
2025-03-20 13:05:22+00:00,3244656,22,43,0,1006,12.41,False
2025-03-20 13:05:53+00:00,3244657,22,43,0,1006,12.41,False
2025-03-20 13:06:23+00:00,3244658,22,43,0,1006,12.37,False
2025-03-20 13:06:54+00:00,3244659,22,43,0,1006,12.34,False
2025-03-20 13:07:24+00:00,3244660,22,43,0,1006,12.34,False
2025-03-20 13:07:55+00:00,3244661,22,43,0,1006,12.44,False
2025-03-20 13:08:25+00:00,3244662,22,43,0,1006,12.44,False
2025-03-20 13:08:56+00:00,3244663,22,43,0,1006,12.34,False
2025-03-20 13:09:26+00:00,3244664,22,43,0,1006,12.44,False
2025-03-20 13:09:57+00:00,3244665,22,43,0,1006,12.34,False
2025-03-20 13:10:27+00:00,3244666,22,43,0,1006,12.34,False
2025-03-20 13:10:58+00:00,3244667,22,43,0,1006,12.34,False
2025-03-20 13:11:28+00:00,3244668,22,43,0,1006,12.44,False
2025-03-20 13:11:59+00:00,3244669,22,43,0,1006,12.34,False
2025-03-20 13:12:29+00:00,3244670,22,43,0,1006,12.34,False
2025-03-20 13:13:00+00:00,3244671,22,43,0,1006,12.34,False
2025-03-20 13:13:30+00:00,3244672,22,43,0,1006,12.34,False
2025-03-20 13:14:01+00:00,3244673,22,43,0,1006,12.37,False
2025-03-20 13:14:31+00:00,3244674,22,43,0,1006,12.34,False
2025-03-20 13:15:02+00:00,3244675,22,43,0,1006,12.34,False
2025-03-20 13:15:32+00:00,3244676,22,43,0,1006,12.41,False
2025-03-20 13:16:02+00:00,3244677,22,43,0,1006,12.34,False
2025-03-20 13:16:33+00:00,3244678,22,43,0,1006,12.34,False
2025-03-20 13:17:03+00:00,3244679,22,43,0,1006,12.34,False
2025-03-20 13:17:34+00:00,3244680,22,43,0,1006,12.34,False
2025-03-20 13:18:06+00:00,3244681,22,42,0,1006,12.37,False
2025-03-20 13:18:36+00:00,3244682,22,42,0,1006,12.34,False
2025-03-20 13:19:07+00:00,3244683,22,42,0,1006,12.34,False
2025-03-20 13:19:37+00:00,3244684,22,43,0,1006,12.44,False
2025-03-20 13:20:07+00:00,3244685,22,43,0,1006,12.34,False
2025-03-20 13:20:37+00:00,3244686,22,43,0,1006,12.34,False
2025-03-20 13:21:08+00:00,3244687,22,43,0,1006,12.37,False
2025-03-20 13:21:38+00:00,3244688,22,42,0,1006,12.34,False
2025-03-20 13:22:08+00:00,3244689,22,42,0,1006,12.44,False
2025-03-20 13:22:39+00:00,3244690,22,42,0,1006,12.44,False
2025-03-20 13:23:09+00:00,3244691,22,42,0,1006,12.34,False
2025-03-20 13:23:40+00:00,3244692,22,42,0,1006,12.34,False
2025-03-20 13:24:10+00:00,3244693,22,42,0,1006,12.34,False
2025-03-20 13:24:41+00:00,3244694,22,42,0,1006,12.41,False
2025-03-20 13:25:11+00:00,3244695,22,42,0,1006,12.37,False
2025-03-20 13:25:42+00:00,3244696,22,42,0,1006,12.34,False
2025-03-20 13:26:12+00:00,3244697,22,43,0,1006,12.37,False
2025-03-20 13:26:43+00:00,3244698,22,42,0,1006,12.34,False
2025-03-20 13:27:13+00:00,3244699,22,43,0,1006,12.34,False
2025-03-20 13:27:44+00:00,3244700,22,42,0,1006,12.3,False
2025-03-20 13:28:14+00:00,3244701,22,42,0,1006,12.34,False
2025-03-20 13:28:45+00:00,3244702,22,42,0,1006,12.34,False
2025-03-20 13:29:15+00:00,3244703,22,42,0,1006,12.34,False
2025-03-20 13:29:46+00:00,3244704,22,42,0,1006,12.44,False
2025-03-20 13:30:16+00:00,3244705,22,42,0,1006,12.34,False
2025-03-20 13:30:47+00:00,3244706,22,42,0,1006,12.34,False
2025-03-20 13:31:17+00:00,3244707,22,42,0,1006,12.34,False
2025-03-20 13:31:48+00:00,3244708,22,42,0,1006,12.34,False
2025-03-20 13:32:18+00:00,3244709,22,42,0,1006,12.34,False
2025-03-20 13:32:49+00:00,3244710,22,42,0,1006,12.34,False
2025-03-20 13:33:19+00:00,3244711,22,42,0,1006,12.34,False
2025-03-20 13:33:49+00:00,3244712,22,42,0,1006,12.41,False
2025-03-20 13:34:20+00:00,3244713,22,42,0,1006,12.34,False
2025-03-20 13:34:50+00:00,3244714,22,42,0,1006,12.34,False
2025-03-20 13:35:21+00:00,3244715,22,42,0,1006,12.44,False
2025-03-20 13:35:51+00:00,3244716,22,42,0,1006,12.34,False
2025-03-20 13:36:22+00:00,3244717,22,42,0,1006,12.37,False
2025-03-20 13:36:52+00:00,3244718,22,42,0,1006,12.41,False
2025-03-20 13:37:23+00:00,3244719,22,42,0,1006,12.34,False
2025-03-20 13:37:53+00:00,3244720,22,42,0,1006,12.34,False
2025-03-20 13:38:24+00:00,3244721,22,42,0,1006,12.37,False
2025-03-20 13:38:54+00:00,3244722,22,42,0,1006,12.34,False
2025-03-20 13:39:25+00:00,3244723,22,42,0,1006,12.3,False
2025-03-20 13:39:55+00:00,3244724,22,42,0,1006,12.34,False
2025-03-20 13:40:26+00:00,3244725,22,42,0,1006,12.34,False
2025-03-20 13:40:56+00:00,3244726,22,42,0,1006,12.44,False
2025-03-20 13:41:27+00:00,3244727,22,42,0,1006,12.37,False
2025-03-20 13:41:57+00:00,3244728,22,42,0,1006,12.34,False
2025-03-20 13:42:28+00:00,3244729,22,42,0,1006,12.34,False
2025-03-20 13:42:58+00:00,3244730,22,42,0,1006,12.44,False
2025-03-20 13:43:29+00:00,3244731,22,42,0,1006,12.34,False
2025-03-20 13:43:59+00:00,3244732,22,42,0,1006,12.34,False
2025-03-20 13:44:30+00:00,3244733,22,42,0,1006,12.34,False
2025-03-20 13:45:00+00:00,3244734,22,42,0,1006,12.34,False
2025-03-20 13:45:31+00:00,3244735,22,43,0,1006,12.3,False
2025-03-20 13:46:01+00:00,3244736,22,42,0,1006,12.34,False
2025-03-20 13:46:32+00:00,3244737,22,42,0,1006,12.34,False
2025-03-20 13:47:02+00:00,3244738,22,42,0,1006,12.34,False
2025-03-20 13:47:33+00:00,3244739,22,42,0,1006,12.3,False
2025-03-20 13:48:03+00:00,3244740,22,42,0,1006,12.3,False
2025-03-20 13:48:34+00:00,3244741,22,42,0,1006,12.37,False
2025-03-20 13:49:04+00:00,3244742,22,42,0,1006,12.34,False
2025-03-20 13:49:34+00:00,3244743,22,42,0,1006,12.34,False
2025-03-20 13:50:05+00:00,3244744,22,42,0,1006,12.37,False
2025-03-20 13:50:35+00:00,3244745,22,42,0,1006,12.34,False
2025-03-20 13:51:06+00:00,3244746,22,42,0,1006,12.44,False
2025-03-20 13:51:36+00:00,3244747,22,42,0,1006,12.34,False
2025-03-20 13:52:07+00:00,3244748,22,42,0,1006,12.34,False
2025-03-20 13:52:38+00:00,3244749,22,42,0,1006,12.34,False
2025-03-20 13:53:08+00:00,3244750,22,42,0,1006,12.34,False
2025-03-20 13:53:39+00:00,3244751,22,42,0,1006,12.34,False
2025-03-20 13:54:10+00:00,3244752,22,42,0,1006,12.34,False
2025-03-20 13:54:40+00:00,3244753,22,42,0,1006,12.3,False
2025-03-20 13:55:10+00:00,3244754,22,42,0,1006,12.34,False
2025-03-20 13:55:40+00:00,3244755,22,42,0,1006,12.37,False
2025-03-20 13:56:11+00:00,3244756,22,42,0,1006,12.37,False
2025-03-20 13:56:41+00:00,3244757,22,42,0,1006,12.44,False
2025-03-20 13:57:12+00:00,3244758,22,42,0,1006,12.34,False
2025-03-20 13:57:42+00:00,3244759,22,42,0,1006,12.34,False
2025-03-20 13:58:13+00:00,3244760,22,42,0,1006,12.41,False
2025-03-20 13:58:43+00:00,3244761,22,42,0,1006,12.41,False
2025-03-20 13:59:14+00:00,3244762,22,42,0,1006,12.34,False
2025-03-20 13:59:44+00:00,3244763,22,42,0,1006,12.44,False
2025-03-20 14:00:15+00:00,3244764,22,42,0,1006,12.34,False
2025-03-20 14:00:45+00:00,3244765,22,42,0,1006,12.34,False
2025-03-20 14:01:16+00:00,3244766,22,42,0,1006,12.34,False
2025-03-20 14:01:46+00:00,3244767,22,42,0,1006,12.44,False
2025-03-20 14:02:17+00:00,3244768,22,42,0,1006,12.34,False
2025-03-20 14:02:47+00:00,3244769,22,42,0,1006,12.34,False
2025-03-20 14:03:18+00:00,3244770,22,42,0,1006,12.44,False
2025-03-20 14:03:48+00:00,3244771,22,42,0,1006,12.34,False
2025-03-20 14:04:19+00:00,3244772,22,42,0,1006,12.34,False
2025-03-20 14:04:49+00:00,3244773,22,42,0,1006,12.34,False
2025-03-20 14:05:20+00:00,3244774,22,42,0,1006,12.34,False
2025-03-20 14:05:50+00:00,3244775,22,42,0,1006,12.41,False
2025-03-20 14:06:21+00:00,3244776,22,43,0,1006,12.34,False
2025-03-20 14:06:51+00:00,3244777,22,43,0,1006,12.34,False
2025-03-20 14:07:22+00:00,3244778,22,42,0,1006,12.34,False
2025-03-20 14:07:52+00:00,3244779,22,42,0,1006,12.37,False
2025-03-20 14:08:23+00:00,3244780,22,42,0,1006,12.34,False
2025-03-20 14:08:53+00:00,3244781,22,42,0,1006,12.3,False
2025-03-20 14:09:24+00:00,3244782,22,42,0,1006,12.34,False
2025-03-20 14:09:54+00:00,3244783,22,42,0,1006,12.3,False
2025-03-20 14:10:25+00:00,3244784,22,42,0,1006,12.3,False
2025-03-20 14:10:55+00:00,3244785,22,42,0,1006,12.34,False
2025-03-20 14:11:26+00:00,3244786,22,42,0,1006,12.34,False
2025-03-20 14:11:56+00:00,3244787,22,42,0,1006,12.34,False
2025-03-20 14:12:26+00:00,3244788,22,42,0,1006,12.41,False
2025-03-20 14:12:57+00:00,3244789,22,42,0,1006,12.34,False
2025-03-20 14:13:27+00:00,3244790,22,42,0,1006,12.34,False
2025-03-20 14:13:58+00:00,3244791,22,42,0,1006,12.34,False
2025-03-20 14:14:28+00:00,3244792,22,42,0,1006,12.37,False
2025-03-20 14:14:59+00:00,3244793,22,42,0,1006,12.34,False
2025-03-20 14:15:29+00:00,3244794,22,42,0,1006,12.34,False
2025-03-20 14:16:00+00:00,3244795,22,42,0,1006,12.34,False
2025-03-20 14:16:30+00:00,3244796,22,42,0,1006,12.34,False
2025-03-20 14:17:01+00:00,3244797,22,42,0,1006,12.3,False
2025-03-20 14:17:31+00:00,3244798,22,42,0,1006,12.34,False
2025-03-20 14:18:02+00:00,3244799,22,42,0,1006,12.34,False
2025-03-20 14:18:32+00:00,3244800,22,42,0,1006,12.3,False
2025-03-20 14:19:02+00:00,3244801,22,42,0,1006,12.41,False
